target,numeric1,numeric2,numeric3,numeric4,numeric5,nominal1_0,nominal1_1,nominal1_2,nominal1_3,nominal1_4,nominal2_0,nominal2_1,nominal2_2,nominal2_3,nominal2_4,nominal3_0,nominal3_1,nominal3_2,nominal3_3,nominal3_4,nominal4_0,nominal4_1,nominal4_2,nominal4_3,nominal4_4,nominal5_0,nominal5_1,nominal5_2,nominal5_3,nominal5_4
0,0.1092988938659516,0.24761427264237099,0.5400120641337465,0.2008528731776701,0.9891347917272132,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0.6587804243477812,0.8259745929769892,0.2541426047316979,0.5457366760741695,0.15010412481569346,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1,0.2388581997391952,0.9065683426700468,0.9939703387006646,0.03857350727104558,0.2499766826601372,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1,0.22816193602617685,0.21430805948328854,0.34752202416538025,0.2710875105229028,0.06459831016961959,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.05642435972643345,0.8964114944996429,0.8320022189843085,0.5456227024171034,0.3380748696903019,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.09526607185881696,0.9918845559020972,0.4686730411877695,0.8178796936807171,0.5090998866475847,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
0,0.4593871277690046,0.472759467388349,0.6252151993314409,0.27777049511640284,0.14116671853405272,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.650116922338412,0.9920773392787728,0.3237216854710673,0.16400582576984246,0.41712738768980784,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
0,0.2031626995033794,0.4311694839252852,0.888297799001745,0.031033803896423736,0.9930114252771494,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.2342702368020673,0.8534197528293629,0.7560089947286839,0.1103901516865652,0.20915180280135115,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.09302118962700556,0.5129850531140216,0.3009356375430524,0.055500158451857184,0.8397740529391702,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1,0.3067663849102721,0.7536753183876131,0.07525944658243132,0.9111015038073292,0.8847051066735659,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.9904578732161216,0.9973875954543432,0.7811972707431287,0.6566616359373295,0.1298121231593904,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0.2803136908886126,0.05280236333275734,0.6288561378201075,0.917482949345948,0.2506302924126641,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.4525123485737495,0.37490983105514253,0.2696625227345947,0.22318572632136946,0.23359212585934566,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0.0835858334018148,0.6392767489563943,0.5054536254980139,0.3785990756199907,0.4730177932784674,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
1,0.9942381851392303,0.4331015546910395,0.8615987078483826,0.6055070747096142,0.7875790956601525,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.1652608911639164,0.958467894260948,0.9574260655632002,0.5586039918616649,0.13691455921291915,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1,0.13921439397588795,0.4748400910127539,0.3411907420385215,0.6170229410902205,0.7661515474900094,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0.7214382856133057,0.8351340029476718,0.5290763546868821,0.19040053042352836,0.07971219164111343,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0.053275871789120084,0.1963353480355053,0.4908178941991858,0.12671013684015942,0.029444777526879237,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0.21554367780286188,0.7871332108157248,0.2044992014844207,0.6235080939601416,0.2123887910043103,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0.9778220552018614,0.5432543820031476,0.6569628128979895,0.4525871961475161,0.9027199963352064,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.9029286641904488,0.10065106839715644,0.9454376175236558,0.6708437618399637,0.19762104895471544,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0.9372127405423064,0.4291050541638071,0.026577085416706003,0.8774877768290451,0.7787616104302821,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.018661938531020942,0.7671805590230458,0.4863453075442924,0.7956235989398857,0.35285890529440744,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0.8490406778140508,0.6995491322309129,0.9129851832193028,0.06274006613005513,0.5829632605381456,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0,0.771892015272685,0.8157735822083532,0.9222527583996564,0.2443245004230253,0.6279071752951211,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,0.037807081465151327,0.9992196581273679,0.4821900165698821,0.9264073193027028,0.4590576433600974,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0.7795632219999117,0.298875036815219,0.4137195384129672,0.546341858671417,0.38959079925453455,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.587485905765919,0.7079206390740909,0.4043240192605712,0.9888944923281168,0.9678176574003442,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.6306146562761445,0.40530682553106395,0.4611859111740639,0.21972473856654395,0.6711975304713164,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.02245376465065796,0.5943743305553625,0.888323439484975,0.21718806437455984,0.7849445423843403,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.03107068943420177,0.6214871738727157,0.5535248320141177,0.3732174236519116,0.27410624795881444,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0.8579958899183742,0.5470085283345658,0.8377156507100194,0.44107231844497385,0.11225479733300847,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
0,0.3548469340918073,0.8970001183320996,0.3198318577864964,0.7021848347304109,0.15850544802121316,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
0,0.20043522789631807,0.3378404747918109,0.5546275231336081,0.7764492950597828,0.514059643622597,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0.9346171841713314,0.115605677716225,0.8911171626129666,0.7207514621416488,0.046189878879915325,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0.20696006997293329,0.741725654722268,0.4650616942766428,0.7598072179832567,0.1490846272530464,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0.4619189726508448,0.7174233187454128,0.11836663897486945,0.8658035439003182,0.3237425067549217,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0.660775534588738,0.3195916771414199,0.3112212516633849,0.328984384883008,0.0999485046644043,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.4424142696226736,0.29786911887391804,0.3080158544736583,0.4236525477464532,0.4227669212730263,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.4087637819651269,0.02319621895176893,0.21872655773781524,0.025033825899109297,0.28552946830580705,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0.18126030079570665,0.11306644859745164,0.6342321294332082,0.0557324340035974,0.4810960455070234,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.6719693827828462,0.1185010155513938,0.7990977409027904,0.8784012373760545,0.3897783389892545,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.07596812143346088,0.8489645588881098,0.9342205071347552,0.9462954756743028,0.972791837902602,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0.0029349066026687076,0.552893195269225,0.5321526302183376,0.8802655177636816,0.13717543706964686,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0.7751725632164018,0.21484942279555966,0.25396788375049306,0.9061069084579996,0.8755675344608819,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,0.7485963551224174,0.16721942513751076,0.8499537443673032,0.6968676448840109,0.4305150443131727,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.9665594292482732,0.7448549382237959,0.3245662580199429,0.15247476477431265,0.7472991468077317,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0.11634276915455075,0.6552615023572739,0.8682709309262379,0.9755712879217752,0.2556071838006025,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,0.5035062951597188,0.3253446560637767,0.9234839704139696,0.5224575283785619,0.8424713417760942,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0.5326320544837925,0.3777862768826496,0.5600993203559119,0.6321512062031491,0.20867480862358,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.4808143017803058,0.12350332360544147,0.9525736279553388,0.16729824796931436,0.18044097569761666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0.4675079921309207,0.2190589587379782,0.4748015592619226,0.9154715784428832,0.8584708084356365,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0.3285174673532233,0.5043721445650551,0.7293785018590757,0.6166812252178047,0.5075081683123023,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
0,0.7872347911950137,0.10859286952496916,0.41469426490347705,0.6294352648038635,0.6123274659479346,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1,0.2705634532950041,0.8494282036917735,0.1429544215243146,0.7258779536600626,0.5246830181342372,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0.896770561244891,0.3554465337487952,0.9704723179853091,0.9476076123715864,0.8151780855906267,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,0.8220746707032627,0.6369826761645551,0.013911193875448258,0.5542038807743589,0.9458438720800028,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0.4213959368459861,0.4770614791103364,0.5866893546627004,0.4351903710583336,0.9144082715117756,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
1,0.9144542123688666,0.5676975885752067,0.5770761337748307,0.4259259467332739,0.9112292714635756,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0.006150165149964249,0.7289886593087609,0.3294751921321436,0.7990027717973419,0.5586251773540961,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
0,0.9198702694152464,0.4868342911614307,0.031396698230437003,0.503392832580681,0.8060159906772528,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
1,0.35294546179951536,0.4817249746642674,0.6329987699595964,0.015722258767685182,0.7126902249820323,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1,0.6047478698237773,0.1457694652614352,0.12789982358589358,0.4948933454589194,0.886958553710993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0.03500245702294336,0.12903318173555434,0.07254241170662945,0.4974016884468889,0.3231928407462373,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.6165586956296304,0.5380955947056351,0.9973976413278864,0.11521207201782545,0.4988994399446822,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0.9572261205487528,0.02608986829806781,0.2864468991683423,0.8083177314278519,0.08745630719594821,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0.14378931033054587,0.8611085987059018,0.407694220478014,0.07522399074011643,0.4453124674299135,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0.06019539738973589,0.2306598411362349,0.750646297291092,0.8783973955562439,0.6013328185375771,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1,0.4088669114168213,0.9026614863501176,0.6643737561093779,0.4270615718235781,0.8067128790271024,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,0.8558961741968931,0.9778975878462882,0.9281450709092308,0.41195852022083823,0.05084246620504152,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.0900339168006099,0.12682443736331572,0.86057934673721,0.948823785145394,0.7861838327687503,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0.9700374898198316,0.248111331017159,0.4896729538047493,0.9320630890027164,0.9740194919224636,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0.06464672175260577,0.08089953331170785,0.5254496241742205,0.4210900246318452,0.13233077692616546,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0.3757624783152782,0.9537081039569608,0.8877628633998511,0.21053186028668625,0.4442228497062577,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1,0.3943891107242272,0.3756272687010631,0.9919203791867424,0.9360449329494764,0.3762992364678919,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
1,0.5064998727525332,0.9353354108731082,0.679030008749775,0.5771965634950675,0.1224187074483889,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.9653824657225544,0.6994917598634891,0.4456444733500541,0.988273214174625,0.08205534464233666,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
1,0.3866399378527734,0.8020285582615397,0.7096405319542456,0.056877588986404486,0.8084823980230831,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.6269868749030737,0.410010388349564,0.8089111967761513,0.5842940441268626,0.07612799056836139,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,0.4466761103452809,0.4983156246391355,0.17093481806195754,0.7430368213020726,0.34683654597431113,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0.9755274379756924,0.4672035708069697,0.038085324180234026,0.9913408564083984,0.9494413832937404,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.6297022249126837,0.33978640312759845,0.42619699866643856,0.99278630313705,0.4075430595190279,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,0.6672261506635356,0.8364301439507587,0.3343653663146577,0.9226167213592912,0.8131132884473639,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,0.7575797732948101,0.7969828327806227,0.3063830992960983,0.3977768389914513,0.8912743587748884,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0.2187896302124105,0.8684837694539772,0.8290919948899184,0.8902241026231908,0.28457783757938193,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.5277368574756156,0.9574673618293346,0.16634590677788785,0.8594919254971665,0.26343100517713114,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0.9427741808592298,0.44294363724570496,0.15365096577554427,0.013983440047462437,0.3470203494534434,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,0.22333204183223146,0.30977946616339597,0.004180965654191571,0.9850998889435704,0.7440209971848121,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0.7705640373566561,0.6074338223053904,0.12515213305087305,0.6229619327180239,0.7301042762852736,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,0.7646196760910757,0.2877398823467873,0.7997443915793079,0.9959490229982084,0.4812205333720962,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.30482054227805244,0.6597204378033639,0.039625459147009545,0.34607131030910576,0.3463099632117622,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.6349507567080679,0.7748699926501198,0.20597668323721985,0.4434098880273792,0.9123230497062326,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1,0.6354400017003767,0.4945119655559255,0.2381398029158046,0.4247088534007968,0.8667537074947247,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,0.30603233241976313,0.380286727969768,0.9661402349514646,0.3182885753894935,0.258465308637208,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
1,0.9377497929726212,0.7133908056404309,0.3709775728543756,0.12055201968863186,0.2014361923404696,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0.5341097733899044,0.006406628692342653,0.4373643638503073,0.9008880765439822,0.8673286246355765,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,0.2942876317361154,0.4808705967887568,0.12099410237884813,0.2412612998329774,0.9188061634445734,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
1,0.6641872440611324,0.25064654314286083,0.6857058716659352,0.3227207341114745,0.2247089252149258,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.2639169651800537,0.19952418234680414,0.08607477663028185,0.6335740875595969,0.5904630209760503,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0.7065570944329533,0.8943950740690022,0.7566412599556006,0.31083694304628,0.4486127317684062,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0.9489226848416304,0.4578407294405711,0.5896587349060591,0.7468701357037293,0.8518326765687848,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0.9777002795360172,0.3913014171921475,0.6982775742215566,0.7145879962948107,0.3152024739744582,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.2326354070899872,0.5497170354982587,0.4896292730783192,0.8864672673530359,0.8049064302749042,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0.9808987944293874,0.04916232705626833,0.16184548727055614,0.7481975756781969,0.8894533674552207,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.5327061347002499,0.4910381145500768,0.7804608542102051,0.5264202886992837,0.9767023580228936,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0.2597374292803383,0.826566307529044,0.8784577085951223,0.8064305491345448,0.4062764913256041,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0.2129497700047932,0.05475545152915051,0.21749079890213485,0.5727647616928301,0.6816187876823796,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0.3660915703251958,0.44718431180972573,0.7158224118507456,0.09624772489659073,0.2677990627496776,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,0.808474952027388,0.5110015934495812,0.7342224326213724,0.2185874569018187,0.527084800626799,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0.07351022337497304,0.6459591984304998,0.14556348631086435,0.7753482302502176,0.819518187969017,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.6502767295904405,0.5639248120276895,0.8517827196766609,0.6993833292305386,0.7840966838461139,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,0.4775238361737948,0.009437295330302908,0.4401788690334652,0.16328319159614424,0.956091585347654,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0.9536194310229288,0.4681936525472334,0.4750706416528221,0.7504644415190866,0.4715533496453637,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1,0.0188327112211234,0.1099447255068915,0.5927678932163388,0.6615420879454601,0.4139689049339095,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
0,0.8274347707048236,0.8504610177268307,0.02242875663372834,0.4070407119450575,0.2699487289799956,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0.4876718546390648,0.5162181624996696,0.9933744417746084,0.3679043103090225,0.9976953205716379,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0.9954899765768224,0.334480723780465,0.4258400308801945,0.8083889877483676,0.771700196001461,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1,0.0858803364853411,0.4429136247112506,0.4432054613257034,0.3219851538653525,0.940333885664886,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0.2927110725913871,0.5989471158929375,0.7117511981178942,0.4454201965742304,0.8784092120496773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.28303066677490873,0.08763996126497642,0.4665312379718899,0.488100893689649,0.59992577844722,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
0,0.16507741738327952,0.5226210312897991,0.7827099783439986,0.3891873185656163,0.41710921882120144,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,0.965986837476604,0.22602388060689996,0.4814078851502413,0.7313664233528904,0.2234119717759996,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0.5050584750434679,0.5135993941903563,0.9480185341913576,0.1667841298831536,0.30261360559396194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,0.01375305103870661,0.5752230089230763,0.34285847622249643,0.28775307328265004,0.534229316660901,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,0.5863871466939069,0.6484567798836658,0.6657397861621174,0.33752931607224645,0.41616488390206063,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
0,0.35212882843055204,0.9015018999728476,0.8696680662709017,0.2118193401926558,0.3977090470451796,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1,0.8947897043729754,0.6951789819679556,0.10521074330867808,0.5591357200264812,0.1776186220087047,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0.044974571354876265,0.2900230731819349,0.922298971763034,0.30291938042636546,0.4629818983512207,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,0.9133127810520424,0.5979411523998441,0.6225726550700944,0.7972045607555847,0.8549533513383861,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0.6459069418120984,0.6839722229286943,0.5386600872560738,0.6478931588646301,0.15997264605207495,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
0,0.16461941374208403,0.01390506580155415,0.7653654087956084,0.5249546389717473,0.2404855553414318,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
1,0.3273200465353179,0.1937919168079552,0.8208999686271284,0.6122182321803503,0.4690624300507646,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0.3121804457103773,0.5252117617929968,0.8399732118505074,0.2573827735950857,0.5582529261116701,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0.07993821364138133,0.13651505645676565,0.4220900894935807,0.13754831973445314,0.8690266704546915,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.2498572578213567,0.08830207309043836,0.11404554402045665,0.3991780784784312,0.2986602728855713,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,0.12611927432206715,0.8933530670777472,0.6326555035499998,0.9379518251018948,0.10760288339844126,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,0.11042561251765193,0.3129099010500138,0.2091114204469624,0.5516988742525153,0.4970122277336898,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,0.31560349727306325,0.6619840404580544,0.7029228613760975,0.08681435735166597,0.3500231170950985,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1,0.8291080195894523,0.8343334052747329,0.3679940465196422,0.21253922563215288,0.2947572032237331,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
