target,salary,commission,age,car,hvalue,hyears,loan,elevel_level0,elevel_level1,elevel_level2,elevel_level3,elevel_level4,zipcode_zipcode1,zipcode_zipcode2,zipcode_zipcode3,zipcode_zipcode4,zipcode_zipcode5,zipcode_zipcode6,zipcode_zipcode7,zipcode_zipcode8,zipcode_zipcode9
1,0.7150783655229223,0.0,0.9333333333333333,0.8421052631578947,0.9999999999999999,0.5517241379310345,0.5255692702985288,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9064631656521026,0.0,0.95,0.47368421052631576,0.9999999999999999,0.9655172413793104,0.9048975566140331,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.1118854705741271,0.33485277118216433,0.6499999999999999,0.47368421052631576,0.9999999999999999,0.3793103448275862,0.5243993240368522,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.937469997678057,0.0,0.2,0.7894736842105263,0.13819825898181592,0.9310344827586207,0.21003124566658024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.30468668512666486,0.5455452786324166,0.6666666666666667,0.9473684210526315,0.9999999999999999,0.896551724137931,0.05736219678087162,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.7483319894201411,0.0,0.08333333333333337,0.21052631578947367,0.9999999999999999,0.5172413793103449,0.2905906708100913,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5522443364303247,0.0,0.8333333333333335,0.5263157894736842,0.9999999999999999,0.8620689655172414,0.028315439175771492,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2710592560756613,0.9357982931112814,0.8666666666666667,0.7368421052631579,0.9999999999999999,0.3103448275862069,0.9263509212224847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9974151130535095,0.0,0.8333333333333335,0.15789473684210525,0.9999999999999999,0.4827586206896552,0.39069222174323687,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.9505213103627169,0.0,0.5,0.10526315789473684,0.9999999999999999,0.10344827586206896,0.432543328456753,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6242805386023131,0.0,0.4166666666666667,0.42105263157894735,0.9999999999999999,0.6551724137931035,0.23237180630694862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.19622808127679262,0.904381173313777,0.55,0.631578947368421,0.9999999999999999,0.6551724137931035,0.7617256377847006,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.6783556836965013,0.0,0.06666666666666671,0.05263157894736842,0.9999999999999999,0.5172413793103449,0.4692043534442442,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.44657382547525915,0.0,0.95,0.894736842105263,0.9999999999999999,0.06896551724137931,0.47139799274310795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.40258158818778367,0.0,0.35000000000000003,0.42105263157894735,0.9999999999999999,0.6896551724137931,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.5629889114784897,0.0,0.39999999999999997,0.7894736842105263,0.9999999999999999,0.1724137931034483,0.23251727669037855,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6590520390890802,0.0,0.6499999999999999,0.21052631578947367,0.9999999999999999,0.0,0.9858691960091549,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9720375057983915,0.0,0.8333333333333335,0.5789473684210527,0.9999999999999999,0.06896551724137931,0.6163722762836156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.47041651995318257,0.0,0.016666666666666663,0.5263157894736842,0.9999999999999999,0.41379310344827586,0.041998358715769006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.8075420009579126,0.0,0.5333333333333334,0.05263157894736842,0.9999999999999999,0.7586206896551725,0.15600337006687517,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9648046690973234,0.0,0.06666666666666671,0.631578947368421,0.9852316819165122,1.0,0.15122759076837022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.04835248213215257,0.21812533769762765,0.55,0.42105263157894735,0.9999999999999999,0.7241379310344828,0.005979197661005241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.7803342009023256,0.0,0.0,1.0,0.9999999999999999,0.6551724137931035,0.7764419348431268,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.13417362079717796,0.6028912810586375,0.6666666666666667,0.15789473684210525,0.9999999999999999,0.6896551724137931,0.47314149757883545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.7960351554782061,0.0,0.5666666666666667,0.6842105263157894,0.9999999999999999,0.4827586206896552,0.934430817353809,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.5490312661364802,0.0,0.1166666666666667,0.0,0.9999999999999999,0.3448275862068965,0.5177286175346816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.3936137722574715,0.8497340027175825,0.48333333333333334,0.21052631578947367,0.9999999999999999,0.9655172413793104,0.5835898485415193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.684347122375307,0.0,0.5666666666666667,0.9473684210526315,0.9999999999999999,0.8275862068965517,0.7668453224416544,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.19023007237813752,0.3917902252138763,0.38333333333333336,0.05263157894736842,0.6670386251734354,0.0,0.12949964224393792,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5649499562578836,0.0,0.75,0.42105263157894735,0.9999999999999999,0.6206896551724138,0.058540902909250396,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.11094035991186688,0.4909567861907963,0.6833333333333333,0.21052631578947367,0.9999999999999999,0.4827586206896552,0.5009249835116879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.15831992505818146,0.22581009924502385,0.35000000000000003,0.5789473684210527,0.9999999999999999,0.10344827586206896,0.8355409686844054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.16905665005138346,0.3687373927799821,0.9333333333333333,0.42105263157894735,0.9999999999999999,0.5517241379310345,0.4335060715135381,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.6913210290819415,0.0,0.8166666666666667,0.0,0.9999999999999999,0.3103448275862069,0.46558239466298496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.494107415472425,0.0,0.5666666666666667,0.8421052631578947,0.6195255791472739,0.1724137931034483,0.2579859060189822,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,0.5569757221968755,0.0,0.4166666666666667,0.05263157894736842,0.4821210944069262,0.7586206896551725,0.320436767838928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.12960951418109531,0.28450021522740454,0.8333333333333335,0.05263157894736842,0.9999999999999999,0.8275862068965517,0.03536059971401859,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.5793827306862877,0.0,0.7666666666666668,0.3157894736842105,0.9999999999999999,0.5862068965517242,0.8133012245278759,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.40013112253879013,0.24729924032144224,0.46666666666666673,0.47368421052631576,0.9999999999999999,0.3448275862068965,0.03834588696403449,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.5580214451612391,0.0,0.5166666666666666,0.05263157894736842,0.9999999999999999,0.7931034482758621,0.3880730333864196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.12155755276373145,0.9513288331146174,0.7833333333333334,0.47368421052631576,0.9999999999999999,0.24137931034482757,0.5653748754551485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.3514950216486914,0.7178207859687971,0.08333333333333337,0.15789473684210525,0.9999999999999999,0.7586206896551725,0.013886057292970131,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9445373475725082,0.0,0.4166666666666667,0.9473684210526315,0.9999999999999999,0.3103448275862069,0.045689412848039686,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.9360530397154073,0.0,0.36666666666666664,0.15789473684210525,0.9999999999999999,0.27586206896551724,0.40755639823305045,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.9982091904451499,0.0,0.39999999999999997,1.0,0.9999999999999999,0.5172413793103449,0.776616196743738,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.45011215410473937,0.0,0.5833333333333333,0.15789473684210525,0.9999999999999999,0.24137931034482757,0.13694924372256997,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.716110287262158,0.0,0.10000000000000003,0.9473684210526315,0.9999999999999999,0.3448275862068965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.3638629391664764,0.9226870018897737,0.3,0.3684210526315789,0.9999999999999999,0.8620689655172414,0.8552188822888441,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.23205162297511842,0.6179848501117802,0.7666666666666668,0.8421052631578947,0.9999999999999999,0.7241379310344828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5064933684541829,0.0,0.7333333333333334,0.21052631578947367,0.9999999999999999,0.13793103448275862,0.92938392272558,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.324830592117061,0.8984157356696465,0.36666666666666664,0.8421052631578947,0.8153249580738334,0.4827586206896552,0.2411215434527658,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.14153065939567125,0.7838695954536766,0.46666666666666673,0.5789473684210527,0.9999999999999999,0.9655172413793104,0.2947083355346982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8428332069564684,0.0,0.3333333333333333,0.3157894736842105,0.9999999999999999,0.7931034482758621,0.49958723088719403,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.27435345089365215,0.2755946907381738,0.5,0.42105263157894735,0.9999999999999999,0.06896551724137931,0.7916773675695187,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.33494344620659955,0.6877515890704236,0.36666666666666664,0.3684210526315789,0.9999999999999999,0.41379310344827586,0.8687096170098156,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.28422178753821314,0.8278021343608615,0.9166666666666667,0.05263157894736842,0.9999999999999999,0.8275862068965517,0.8979889490067662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.7604741344926134,0.0,0.6333333333333333,0.9473684210526315,0.9999999999999999,0.034482758620689655,0.8330785913286706,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.08431138552950124,0.20190642932749056,0.21666666666666673,0.10526315789473684,0.9999999999999999,0.896551724137931,0.9091283161885664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.5245391967870141,0.0,0.016666666666666663,0.894736842105263,0.9999999999999999,0.5172413793103449,0.30475165957073713,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7053328250418736,0.0,0.1833333333333333,0.3684210526315789,0.9999999999999999,0.896551724137931,0.3718018153932032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.4659697132222096,0.8165597878478955,0.7666666666666668,0.0,0.8408738046624734,0.2068965517241379,0.2427369867493476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.11052630578855385,0.9163107446292447,0.15000000000000002,1.0,0.9999999999999999,0.41379310344827586,0.02525051993814297,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.865927378885604,0.0,0.8833333333333333,0.47368421052631576,0.9999999999999999,0.9310344827586207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.583890310414537,0.0,0.5333333333333334,0.894736842105263,0.9999999999999999,0.41379310344827586,0.38752786621676116,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.3178234673043525,0.6339137026769165,0.75,0.7894736842105263,0.9999999999999999,0.9655172413793104,0.4379256048213943,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.014069192989846296,0.6185181106653184,0.35000000000000003,0.2631578947368421,0.9999999999999999,0.06896551724137931,0.8756388924555463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.8647848218998543,0.0,0.5333333333333334,0.7894736842105263,0.9999999999999999,0.10344827586206896,0.3064570945511435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8614687984125208,0.0,0.75,0.47368421052631576,0.9999999999999999,0.9655172413793104,0.911796004435322,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.18979206059639261,0.5747523746716872,0.1166666666666667,0.894736842105263,0.9999999999999999,0.3793103448275862,0.13104298696693875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.753344428044191,0.0,0.08333333333333337,0.47368421052631576,0.9999999999999999,0.4827586206896552,0.8882006346245465,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.6927517077011877,0.0,0.45,0.5263157894736842,0.9999999999999999,0.034482758620689655,0.3285428574043235,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.27339846940185875,0.27754351981868086,0.04999999999999999,0.8421052631578947,0.9999999999999999,0.06896551724137931,0.5837832722630117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.240646794847003,0.9142352600892956,0.16666666666666669,0.7368421052631579,0.9999999999999999,0.4827586206896552,0.4661348013752968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.8011856929027322,0.0,0.4333333333333333,0.8421052631578947,0.9999999999999999,0.24137931034482757,0.4918310253360629,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.27802348043629155,1.0,0.8333333333333335,0.42105263157894735,0.9999999999999999,0.0,0.21321865344349725,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8579153485460976,0.0,0.38333333333333336,0.21052631578947367,0.9999999999999999,0.0,0.5326341999944851,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6840709414735371,0.0,0.9333333333333333,0.5263157894736842,0.9999999999999999,0.7931034482758621,0.14532762433950489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.2134029284119249,0.2502710546921824,0.1166666666666667,0.8421052631578947,0.9999999999999999,0.2068965517241379,0.4361784002266198,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6769132172395523,0.0,0.48333333333333334,0.6842105263157894,0.9999999999999999,0.5517241379310345,0.30363663892312065,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.5126011029825898,0.0,0.7166666666666668,0.10526315789473684,0.9999999999999999,0.6896551724137931,0.5466133964178695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.45374503620657647,0.0,0.39999999999999997,0.42105263157894735,0.9999999999999999,0.5172413793103449,0.7794088311130848,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3685520807901832,0.39208458771711135,0.8500000000000001,0.5263157894736842,0.9999999999999999,1.0,0.5982381826729561,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9855866681461044,0.0,0.1833333333333333,0.42105263157894735,0.6400670697907641,0.9310344827586207,0.6663671351297882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.8990603301120271,0.0,0.3,0.3684210526315789,0.9999999999999999,0.7586206896551725,0.21304152079993824,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.949705014933084,0.0,0.9666666666666668,0.15789473684210525,0.9999999999999999,0.0,0.353181950673197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.35698832393191526,0.9003846012131815,0.16666666666666669,0.0,0.9999999999999999,0.034482758620689655,0.5206783908328562,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.16875262531298238,0.513497430304131,0.2833333333333334,0.0,0.9999999999999999,0.0,0.05903580101093063,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.01128298782951448,0.46150693953365124,0.5833333333333333,0.21052631578947367,0.9999999999999999,0.3448275862068965,0.45470391773535895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.8820567467237644,0.0,0.5666666666666667,0.8421052631578947,0.9999999999999999,0.41379310344827586,0.1024497169178886,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.7752593689128419,0.0,0.7666666666666668,0.7894736842105263,0.9999999999999999,0.7241379310344828,0.5638370100800065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.9999999999999999,0.0,0.25000000000000006,0.0,0.9999999999999999,0.5517241379310345,0.6503485829813609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.21857803388790817,0.797269418465507,0.7166666666666668,0.10526315789473684,0.9999999999999999,0.7586206896551725,0.09522804687541268,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.7120779062723166,0.0,0.4333333333333333,0.5263157894736842,0.9999999999999999,0.27586206896551724,0.17445055386293196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5013609958860398,0.0,0.16666666666666669,0.15789473684210525,0.9999999999999999,0.6896551724137931,0.08050667964746437,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.22697839720519178,0.18905966910340435,0.35000000000000003,0.8421052631578947,0.4003495326996557,0.2068965517241379,0.8172585832346498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5846610142614043,0.0,0.2,0.9473684210526315,0.9999999999999999,0.8275862068965517,0.7665292524913342,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.5002264166439419,0.0,0.23333333333333334,0.6842105263157894,0.9999999999999999,0.10344827586206896,0.10977504278434455,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.2829868279235429,0.9237660929462241,0.1166666666666667,0.05263157894736842,0.9999999999999999,0.24137931034482757,0.8158906309493762,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.5470404231258036,0.0,0.06666666666666671,0.6842105263157894,0.9999999999999999,0.4827586206896552,0.7304765874789738,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.6665015682608009,0.0,0.7333333333333334,0.7368421052631579,0.9999999999999999,0.7586206896551725,0.5231342651277474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.7111365691367663,0.0,0.95,0.5789473684210527,0.9999999999999999,0.6896551724137931,0.7230879546014048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.25175711399419787,0.4381651142358577,0.16666666666666669,0.7368421052631579,0.9999999999999999,0.7241379310344828,0.4978449734921978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.686077882696496,0.0,0.6333333333333333,1.0,0.9999999999999999,0.1724137931034483,0.7381926961238879,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,0.7739416414879828,0.0,0.9833333333333334,0.7368421052631579,0.9999999999999999,0.0,0.12841566409147934,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.42559532519023846,0.9487474977383716,0.4333333333333333,0.5263157894736842,0.16938826194406376,0.5862068965517242,0.055092377168023614,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.5914363342588331,0.0,0.2833333333333334,0.894736842105263,0.9999999999999999,0.3103448275862069,0.9111812374107028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8274611209547486,0.0,0.5333333333333334,0.47368421052631576,0.9999999999999999,0.3448275862068965,0.3378743561247235,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.7665813112654478,0.0,0.21666666666666673,0.6842105263157894,0.9999999999999999,0.6551724137931035,0.24940911537433988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.8075711514393451,0.0,0.7666666666666668,0.5263157894736842,0.9999999999999999,0.3103448275862069,0.3911838198009803,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.5775275196917217,0.0,0.0,0.7894736842105263,0.43537521831688564,0.896551724137931,0.34613775806537056,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.7505549335993881,0.0,0.06666666666666671,0.15789473684210525,0.9999999999999999,0.06896551724137931,0.7136914362614429,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,0.8296967848446977,0.0,0.35000000000000003,0.631578947368421,0.9999999999999999,0.6206896551724138,0.002062478991600641,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.6071061931292563,0.0,0.6666666666666667,0.5789473684210527,0.9999999999999999,0.5517241379310345,0.9848500788842679,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.26741604512200656,0.8313148409953963,1.0,0.47368421052631576,0.9999999999999999,0.44827586206896547,0.8281716379810634,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.6084894502213802,0.0,0.13333333333333336,0.5263157894736842,0.9999999999999999,0.6551724137931035,0.5084321037486725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.6859670683118363,0.0,0.9333333333333333,0.3157894736842105,0.9999999999999999,0.8620689655172414,0.6959233158572682,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.439660102720109,0.0,0.16666666666666669,0.10526315789473684,0.9999999999999999,0.44827586206896547,0.1553271766498864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.7663841839419504,0.0,0.8166666666666667,0.3684210526315789,0.9999999999999999,0.6551724137931035,0.7256532665946048,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.6867586590703438,0.0,0.38333333333333336,0.15789473684210525,0.7653511338485289,0.41379310344827586,0.8131058930964915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
